Artist	victor oreshnikov <separator>  victor mikhailovich oreshnikov  ( russian  Виктор Михайлович Орешников )   ( january 7  ( os january 20 )  1904 perm – march 15 1987 leningrad )  was a soviet russian painter people's artist of the ussr active member of the soviet academy of arts  ( 1954–1987 )  stalin prize winner rector of repin institute of arts  ( 1953–1978 ) 
Plant	quercus convallata <separator>  quercus convallata is a species of plant in the fagaceae family it is endemic to mexico
Transportation	toyota opa <separator>  the toyota opa is an automobile that was produced by toyota from 2000 to 2005the opa was the result of the v50 series vista ardeo wagon modified into a 5-door hatchback the transmission shifter was relocated from the floor between the front seats to a location on the lower portion of the dashboard allowing passengers to walk to the rear area from either front seat
Plant	cyclanthus <separator>  cyclanthus bipartitus is the only species in genus cyclanthus it is a palm-like flowering plant from central america and south america1 including mexico guatemala honduras costa rica panama colombia venezuela suriname ecuador brazil peru and bolivia it has been introduced in hawaii and tanzania2
WrittenWork	whiz comics <separator>  whiz comics was a monthly ongoing comic book anthology series published by fawcett comics from 1940–1953 best known for introducing captain marvel
Animal	anabarites <separator>  anabarites is a problematic lower cambrian genus and is one of the small shelly fossils it was abundant in the early tommotian and is also found in the nemakit-daldynianthe fossils represent the triradially symmetrical mineralised tube in which the organism dwelt;  it was sedentary it is named after the anabar region in yakutia russia;  its name does not imply 'heavy'
Artist	stefano pavesi <separator>  stefano pavesi  ( 22 january 1779 - 28 july 1850 )  was an italian composerborn in casaletto vaprio he is best known for his many operas he died at crema lombardy in 1850
Natural	Ōkārito lagoon <separator>  Ōkārito lagoon is a coastal lagoon on the west coast of new zealand's south island it is located 130 kilometres south of hokitika and covers an area of about 12 km² making it the largest unmodified wetland in new zealandseveral small rivers drain into the lagoon and it is the outflow of lake mapourika the lagoon is home of many species of wading birds notably the extremely rare  ( in new zealand )  kōtuku  ( eastern great egret ) 
Plant	cariniana pachyantha <separator>  cariniana pachyantha is a species of woody plant in the lecythidaceae familyit is found only in brazilit is threatened by habitat loss
Film	angene oru avadhikkalathu <separator>  angane oru avadhikkalathu is a 1999 malayalam language film it was directed by mohan and stars sreenivasan samyuktha varma and mukesh in the lead roles johnson won the kerala state film award for best music director for his work in the film
Village	tolombeh-ye hoseyn ghafur <separator>  tolombeh-ye hoseyn ghafur  ( persian  تلمبه حسين غفور‎ also romanized as tolombeh-ye Ḩoseyn ghafūr )  is a village in kabutar khan rural district in the central district of rafsanjan county kerman province iran at the 2006 census its population was 48 in 10 families
Educational	the art institute of tucson <separator>  the art institute of tucson – is one of the art institutes a system of more than 40 educational institutions located throughout north america providing education in design media arts fashion and culinary artsthe art institute of tucson was founded in 1996 as the fleur de lis institute of interior design and was later known as tucson design college
Plant	purshia glandulosa <separator>  purshia glandulosa is a species of flowering plant in the rose family known by the common names desert bitterbrush and mojave antelope brush it is native to the southwestern united states where it occurs in california arizona southern nevada and utahthis species arose via hybridization between stansbury cliffrose  ( purshia stansburyana )  and antelope bitterbrush  ( p tridentata )  it is sometimes considered a variety of the latter species
Village	mostówka wołomin county <separator>  mostówka [mɔsˈtufka] is a village in the administrative district of gmina wołomin within wołomin county masovian voivodeship in east-central polandthe village has a population of 129
Company	intown suites <separator>  intown suites is a chain of extended stay facilities in the united states headquartered in unincorporated cobb county georgia the chain caters to traveling workers and guests in transition between homes or apartments the suites are also suited to individuals and families that experience loss of a home due to storm damage or other natural disasters
